id,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,is_smelly,id,is_poisonous
3471,x,f,g,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,k,v,d,0,3471,0
2284,x,y,n,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,y,d,0,2284,0
5456,x,s,g,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,s,u,1,5456,1
6945,f,y,e,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,1,6945,1
3304,x,f,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,g,1,3304,1
6850,x,s,n,f,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d,1,6850,1
6106,x,y,e,f,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l,1,6106,1
7600,b,y,y,f,n,f,w,n,w,e,c,y,y,y,y,p,y,o,e,w,c,l,0,7600,1
6647,f,y,n,f,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p,1,6647,1
5285,x,s,b,t,n,f,c,b,w,e,?,s,s,w,e,p,w,t,e,w,c,w,0,5285,0
7591,f,s,e,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d,1,7591,1
2349,f,f,n,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,n,y,d,0,2349,0
5885,f,y,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,v,p,1,5885,1
1274,x,f,w,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,k,s,g,0,1274,0
1876,x,y,g,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,v,d,0,1876,0
6040,x,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,n,o,p,n,v,l,0,6040,0
4028,f,s,b,t,f,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,s,g,1,4028,1
1265,f,s,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,a,g,0,1265,0
7124,f,y,n,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p,1,7124,1
2705,x,y,n,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,k,v,d,0,2705,0
3022,f,f,e,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,n,y,d,0,3022,0
670,x,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g,1,670,0
6263,f,s,e,f,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d,1,6263,1
131,b,y,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,1,131,0
1402,x,f,g,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,p,k,y,d,0,1402,0
5712,f,s,b,t,f,f,c,b,h,t,b,s,s,w,w,p,w,o,p,h,v,g,1,5712,1
4189,f,y,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,p,1,4189,1
6852,f,y,n,f,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,1,6852,1
6055,x,s,e,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d,1,6055,1
8015,k,f,w,f,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,s,g,0,8015,0
4988,x,y,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,p,1,4988,1
5693,x,y,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,g,1,5693,1
4124,f,f,n,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,v,d,0,4124,0
4536,x,y,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,p,1,4536,1
4519,x,s,b,t,n,f,c,b,w,e,?,s,s,e,w,p,w,t,e,w,c,w,0,4519,0
4468,x,f,y,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,d,1,4468,1
3723,x,y,n,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,k,v,d,0,3723,0
7778,k,y,n,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p,1,7778,1
6659,f,s,e,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p,1,6659,1
1945,f,s,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u,1,1945,1
1106,x,y,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,v,u,1,1106,1
6484,f,y,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l,1,6484,1
5557,f,y,p,t,n,f,c,b,e,e,?,s,s,w,e,p,w,t,e,w,c,w,0,5557,0
4237,f,f,y,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,d,1,4237,1
7998,k,y,n,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p,1,7998,1
3659,f,y,n,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,n,v,d,0,3659,0
3605,x,s,g,f,c,f,c,n,g,e,b,s,s,w,w,p,w,o,p,k,v,d,1,3605,1
3184,f,y,n,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,n,y,d,0,3184,0
3706,f,f,e,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,k,y,d,0,3706,0
4490,f,f,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,d,1,4490,1
2485,x,y,n,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,n,y,d,0,2485,0
6010,f,y,e,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d,1,6010,1
1302,f,s,w,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,s,g,0,1302,0
5253,f,y,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,p,1,5253,1
2893,x,y,e,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,v,d,0,2893,0
8102,x,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,n,o,p,n,c,l,0,8102,0
7251,f,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,o,o,p,n,c,l,0,7251,0
2233,f,y,e,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,v,d,0,2233,0
6126,f,s,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l,1,6126,1
4719,f,f,e,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,n,v,d,0,4719,0
768,b,y,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m,1,768,0
5150,x,s,b,t,n,f,c,b,e,e,?,s,s,e,e,p,w,t,e,w,c,w,0,5150,0
2039,x,y,e,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,y,d,0,2039,0
176,b,y,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,m,1,176,0
6221,x,s,n,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p,1,6221,1
9,b,s,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m,1,9,0
1121,f,f,w,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,k,a,g,0,1121,0
5487,x,y,e,t,n,f,c,b,w,e,?,s,s,w,e,p,w,t,e,w,c,w,0,5487,0
4078,f,y,y,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,v,g,1,4078,1
3205,x,f,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,g,1,3205,1
4788,f,y,n,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,v,d,0,4788,0
1808,x,y,g,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,y,d,0,1808,0
1663,x,s,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,g,1,1663,0
5205,f,f,n,f,n,f,c,n,w,e,?,k,y,w,n,p,w,o,e,w,v,d,0,5205,1
2587,x,f,e,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,k,v,d,0,2587,0
2411,f,f,n,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,n,v,d,0,2411,0
1472,f,s,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,v,u,1,1472,1
5671,x,y,g,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,d,1,5671,1
1085,f,f,g,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,s,g,0,1085,0
7406,k,y,e,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l,1,7406,1
1772,x,f,w,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,k,a,g,0,1772,0
2445,x,y,e,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,n,y,d,0,2445,0
7795,k,s,w,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,n,g,0,7795,0
2016,f,f,w,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,k,s,g,0,2016,0
1001,f,y,n,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,g,1,1001,0
1043,x,y,n,t,n,f,c,b,u,t,b,s,s,g,g,p,w,o,p,n,v,d,0,1043,0
1996,f,s,n,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,s,g,0,1996,0
4543,f,f,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,d,1,4543,1
7479,b,f,g,f,n,f,w,b,w,e,?,k,k,w,w,p,w,t,p,w,s,g,0,7479,0
4432,f,f,y,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,p,1,4432,1
3193,f,f,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,v,d,1,3193,1
4765,x,f,y,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,g,1,4765,1
6446,k,y,e,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l,1,6446,1
1888,f,f,g,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,k,v,d,0,1888,0
3320,f,y,n,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,n,v,d,0,3320,0
6405,f,y,e,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p,1,6405,1
385,x,s,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,s,u,1,385,1
2351,f,y,w,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,s,u,1,2351,1
1105,f,s,w,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,k,a,g,0,1105,0
4311,x,y,y,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,p,1,4311,1
1152,x,y,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,g,1,1152,1
4272,x,y,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,d,1,4272,1
1124,f,s,y,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d,1,1124,0
3942,x,y,g,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,y,d,0,3942,0
6761,f,y,e,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d,1,6761,1
6952,x,f,w,f,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,s,g,0,6952,0
6722,x,s,n,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l,1,6722,1
5149,x,y,n,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p,1,5149,1
6882,f,y,n,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d,1,6882,1
1853,x,f,n,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,v,d,0,1853,0
7202,b,f,w,f,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,s,g,0,7202,0
4526,f,f,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,g,1,4526,1
4129,f,f,e,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,k,y,d,0,4129,0
7896,f,y,n,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p,1,7896,1
7072,f,y,e,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d,1,7072,1
3684,x,f,g,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,p,1,3684,1
3077,x,f,n,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,k,v,d,0,3077,0
1503,x,f,g,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,k,a,g,0,1503,0
6285,f,y,n,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d,1,6285,1
4521,x,f,y,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,d,1,4521,1
2862,x,y,e,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,k,v,d,0,2862,0
1738,f,s,w,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,k,s,g,0,1738,0
4012,x,f,e,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,k,v,d,0,4012,0
2771,f,f,n,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,v,d,0,2771,0
6322,f,y,n,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l,1,6322,1
5310,x,y,n,f,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p,1,5310,1
7552,k,s,w,f,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,s,g,0,7552,0
4816,f,f,y,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,p,1,4816,1
7061,x,s,n,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d,1,7061,1
3550,f,f,n,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,k,v,d,0,3550,0
578,x,y,y,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,g,1,578,0
2916,x,y,e,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,y,d,0,2916,0
2979,x,f,g,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,n,v,d,0,2979,0
2118,x,f,g,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,k,v,d,0,2118,0
5823,f,s,e,t,n,f,c,b,w,e,?,s,s,e,e,p,w,t,e,w,c,w,0,5823,0
7685,x,s,w,f,n,f,w,b,w,e,?,k,s,w,w,p,w,t,p,w,n,g,0,7685,0
6407,f,s,n,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l,1,6407,1
458,f,y,y,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,p,1,458,0
7214,k,s,e,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l,1,7214,1
7551,k,s,e,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p,1,7551,1
7226,x,s,g,f,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,s,g,0,7226,0
2995,f,f,g,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,k,v,d,0,2995,0
5567,f,f,y,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,p,1,5567,1
2300,x,y,e,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,n,v,d,0,2300,0
6459,f,s,e,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d,1,6459,1
6440,x,s,n,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d,1,6440,1
3075,f,f,g,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,p,1,3075,1
3511,x,y,g,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,d,1,3511,1
7687,k,y,n,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p,1,7687,1
2678,x,y,e,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,n,y,d,0,2678,0
3998,f,y,g,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,k,y,d,0,3998,0
2613,x,f,g,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,n,y,d,0,2613,0
377,b,y,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,m,1,377,0
3199,x,f,g,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,g,1,3199,1
1380,x,s,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,u,1,1380,1
2346,x,f,w,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,s,g,0,2346,0
1711,x,f,g,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,k,s,g,0,1711,0
3633,x,f,g,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,g,1,3633,1
8045,k,y,e,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p,1,8045,1
5027,x,f,y,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,p,1,5027,1
8119,k,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,o,o,p,b,c,l,0,8119,0
4705,x,y,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,g,1,4705,1
7085,x,s,e,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l,1,7085,1
3366,x,s,g,f,c,f,c,n,u,e,b,s,s,w,w,p,w,o,p,k,s,d,1,3366,1
7292,f,y,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,d,0,7292,0
3043,f,y,n,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,k,v,d,0,3043,0
4123,f,f,y,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,g,1,4123,1
1008,x,f,n,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,a,g,0,1008,0
7508,k,s,n,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d,1,7508,1
5361,x,y,y,f,n,f,c,n,w,e,?,k,y,w,n,p,w,o,e,w,v,d,0,5361,1
1714,f,f,w,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,a,g,0,1714,0
865,x,y,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g,1,865,0
5105,x,y,n,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d,1,5105,1
3941,f,y,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,g,1,3941,1
6491,f,s,n,f,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d,1,6491,1
29,x,s,y,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,1,29,0
2190,x,f,n,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,k,v,d,0,2190,0
1052,x,f,g,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,a,g,0,1052,0
3010,f,f,g,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,n,v,d,0,3010,0
8026,f,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,n,o,p,n,v,l,0,8026,0
2393,x,y,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,v,d,0,2393,0
7553,k,y,n,f,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l,1,7553,1
6339,x,s,e,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l,1,6339,1
4304,f,f,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,g,1,4304,1
879,b,s,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,g,1,879,0
6451,x,s,e,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l,1,6451,1
1519,x,f,n,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,k,s,g,0,1519,0
7421,k,y,n,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d,1,7421,1
992,x,s,n,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,s,g,0,992,0
4917,x,f,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,p,1,4917,1
1852,x,f,e,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,v,d,0,1852,0
5982,f,s,p,t,n,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,v,g,0,5982,1
6966,k,y,n,f,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d,1,6966,1
2051,x,y,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,1,2051,0
1686,f,s,g,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,n,s,g,0,1686,0
560,b,s,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g,1,560,0
6156,x,y,e,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d,1,6156,1
710,f,y,y,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,p,1,710,0
6215,k,y,e,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l,1,6215,1
5240,f,s,w,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,s,g,1,5240,1
1053,x,y,y,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,p,1,1053,0
3180,f,y,n,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,v,d,0,3180,0
1020,f,f,n,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,n,a,g,0,1020,0
3356,f,f,g,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,y,d,0,3356,0
6487,f,y,n,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,1,6487,1
7849,k,y,e,f,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d,1,7849,1
6376,f,s,e,f,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d,1,6376,1
853,x,f,w,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,a,g,0,853,0
6692,f,s,n,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d,1,6692,1
7908,k,s,e,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l,1,7908,1
2461,f,f,g,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,k,y,d,0,2461,0
75,f,s,y,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,1,75,0
4361,x,y,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,p,1,4361,1
6984,b,s,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,p,0,6984,0
5163,x,y,e,t,n,f,c,b,w,e,?,s,s,w,w,p,w,t,e,w,c,w,0,5163,0
6623,x,s,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l,1,6623,1
3435,x,f,g,f,c,f,w,n,g,e,b,s,s,w,w,p,w,o,p,n,v,d,1,3435,1
5941,x,s,g,t,f,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,v,g,1,5941,1
7804,k,s,e,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l,1,7804,1
5160,x,y,n,f,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l,1,5160,1
59,x,y,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,y,p,1,59,0
512,x,f,w,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d,1,512,0
7107,f,s,e,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p,1,7107,1
2871,x,y,g,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,n,v,d,0,2871,0
5857,x,y,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,d,1,5857,1
7783,b,f,g,f,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,n,g,0,7783,0
6268,x,s,e,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p,1,6268,1
2309,x,f,n,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,n,v,d,0,2309,0
911,x,f,g,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,a,g,0,911,0
2884,f,f,e,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,k,v,d,0,2884,0
573,b,y,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g,1,573,0
5943,x,f,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,g,1,5943,1
244,f,f,w,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d,1,244,0
6821,f,s,e,f,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l,1,6821,1
2264,x,y,e,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,k,y,d,0,2264,0
4865,x,s,g,t,f,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,v,g,1,4865,1
3153,f,f,g,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,n,v,d,0,3153,0
3935,x,s,p,f,c,f,c,n,g,e,b,s,s,w,w,p,w,o,p,n,s,d,1,3935,1
3945,f,y,g,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,n,v,d,0,3945,0
6414,f,s,e,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l,1,6414,1
408,x,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g,1,408,0
173,b,y,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,1,173,0
7782,b,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,o,o,p,o,v,l,0,7782,0
1694,f,s,w,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,n,a,g,0,1694,0
3789,f,y,g,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,n,y,d,0,3789,0
3293,f,f,e,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,n,v,d,0,3293,0
5682,x,y,n,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l,1,5682,1
7400,b,f,w,f,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,s,g,0,7400,0
6881,f,y,n,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l,1,6881,1
1054,x,f,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,s,g,0,1054,0
7631,b,f,w,f,n,f,w,b,w,e,?,k,k,w,w,p,w,t,p,w,s,g,0,7631,0
2487,x,s,w,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,s,g,0,2487,0
3539,x,f,g,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,d,1,3539,1
2483,x,y,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,y,d,0,2483,0
6077,k,s,n,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p,1,6077,1
5797,f,y,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,g,1,5797,1
6044,f,s,n,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l,1,6044,1
